business_unit	facility	year	month	monthnum	volume	metric_1	metric_2
busunit_3	facility_404	2012	January	1	59747	0.89962	0.89881
busunit_3	facility_404	2012	February	2	61753	0.89964	0.89903
busunit_3	facility_404	2012	March	3	65133	0.89963	0.89906
busunit_3	facility_404	2012	April	4	60055	0.89958	0.89887
busunit_3	facility_404	2012	May	5	65537	0.89957	0.89911
busunit_3	facility_404	2012	June	6	60828	0.89982	0.89865
busunit_3	facility_404	2012	July	7	59722	0.89946	0.89880
busunit_3	facility_404	2012	August	8	68492	0.89924	0.89847
busunit_3	facility_404	2012	September	9	58770	0.89937	0.89843
busunit_3	facility_404	2012	October	10	65974	0.89924	0.89776
busunit_3	facility_404	2012	November	11	55278	0.89926	0.89796
busunit_3	facility_404	2012	December	12	49077	0.89931	0.89827
busunit_3	facility_404	2013	January	1	65210	0.89943	0.89838
busunit_3	facility_404	2013	February	2	58201	0.89938	0.89857
busunit_3	facility_404	2013	March	3	61286	0.89928	0.89879
busunit_3	facility_404	2013	April	4	66965	0.89969	0.89910
busunit_3	facility_404	2013	May	5	66015	0.89968	0.89877
busunit_3	facility_404	2013	June	6	62668	0.89949	0.89844
busunit_3	facility_404	2013	July	7	64913	0.89883	0.89897
busunit_3	facility_404	2013	August	8	68474	0.89955	0.89909
busunit_3	facility_404	2013	September	9	64205	0.89950	0.89893
busunit_3	facility_404	2013	October	10	68823	0.89961	0.89869
busunit_3	facility_404	2013	November	11	57115	0.89955	0.89858
busunit_3	facility_404	2013	December	12	54808	0.89882	0.89849
busunit_3	facility_404	2014	January	1	58277	0.89947	0.89873
busunit_3	facility_404	2014	February	2	57947	0.89905	0.89907
busunit_3	facility_404	2014	March	3	63334	0.89896	0.89842
busunit_3	facility_404	2014	April	4	65171	0.89956	0.89854
busunit_3	facility_404	2014	May	5	64673	0.89960	0.89848
busunit_3	facility_404	2014	June	6	63795	0.89944	0.89818
busunit_3	facility_404	2014	July	7	68519	0.89885	0.89857
busunit_3	facility_404	2014	August	8	65821	0.89841	0.89889
busunit_3	facility_404	2014	September	9	66072	0.89832	0.89840
busunit_3	facility_404	2014	October	10	72539	0.89846	0.89833
busunit_3	facility_406	2012	January	1	27175	0.89985	0.89912
busunit_3	facility_406	2012	February	2	28874	0.89986	0.89927
busunit_3	facility_406	2012	March	3	28780	0.89993	0.89913
busunit_3	facility_406	2012	April	4	26221	0.89992	0.89920
busunit_3	facility_406	2012	May	5	26583	0.89992	0.89906
busunit_3	facility_406	2012	June	6	23759	0.89992	0.89878
busunit_3	facility_406	2012	July	7	24568	0.89996	0.89939
busunit_3	facility_406	2012	August	8	27450	0.89953	0.89912
busunit_3	facility_406	2012	September	9	22600	0.89987	0.89912
busunit_3	facility_406	2012	October	10	28137	0.89996	0.89887
busunit_3	facility_406	2012	November	11	24385	0.89992	0.89922
busunit_3	facility_406	2012	December	12	21759	0.89977	0.89945
busunit_3	facility_406	2013	January	1	27791	0.89968	0.89917
busunit_3	facility_406	2013	February	2	25207	0.89988	0.89893
busunit_3	facility_406	2013	March	3	25775	0.89992	0.89950
busunit_3	facility_406	2013	April	4	26014	0.89985	0.89934
busunit_3	facility_406	2013	May	5	25775	0.89992	0.89880
busunit_3	facility_406	2013	June	6	22701	0.89991	0.89912
busunit_3	facility_406	2013	July	7	24373	0.89988	0.89943
busunit_3	facility_406	2013	August	8	25092	0.90000	0.89916
busunit_3	facility_406	2013	September	9	22596	0.89982	0.89938
busunit_3	facility_406	2013	October	10	26625	0.89981	0.89929
busunit_3	facility_406	2013	November	11	22906	0.89991	0.89952
busunit_3	facility_406	2013	December	12	22938	0.89991	0.89900
busunit_3	facility_406	2014	January	1	26552	0.89996	0.89947
busunit_3	facility_406	2014	February	2	24059	0.89988	0.89909
busunit_3	facility_406	2014	March	3	26599	0.89977	0.89917
busunit_3	facility_406	2014	April	4	26731	0.89989	0.89903
busunit_3	facility_406	2014	May	5	24732	0.89992	0.89899
busunit_3	facility_406	2014	June	6	23671	0.89987	0.89899
busunit_3	facility_406	2014	July	7	24665	0.89984	0.89899
busunit_3	facility_406	2014	August	8	23774	0.89987	0.89907
busunit_3	facility_406	2014	September	9	23301	0.90000	0.89880
busunit_3	facility_406	2014	October	10	26392	0.89989	0.89909
busunit_3	facility_407	2012	January	1	24546	0.89935	0.89837
busunit_3	facility_407	2012	February	2	23838	0.89950	0.89862
busunit_3	facility_407	2012	March	3	26428	0.89947	0.89837
busunit_3	facility_407	2012	April	4	23019	0.89961	0.89791
busunit_3	facility_407	2012	May	5	24369	0.89955	0.89934
busunit_3	facility_407	2012	June	6	22415	0.89938	0.89800
busunit_3	facility_407	2012	July	7	22671	0.89974	0.89868
busunit_3	facility_407	2012	August	8	24701	0.89964	0.89887
busunit_3	facility_407	2012	September	9	20886	0.89966	0.89885
busunit_3	facility_407	2012	October	10	24574	0.89931	0.89837
busunit_3	facility_407	2012	November	11	23505	0.89953	0.89838
busunit_3	facility_407	2012	December	12	20270	0.89980	0.89832
busunit_3	facility_407	2013	January	1	25946	0.89957	0.89861
busunit_3	facility_407	2013	February	2	22870	0.89947	0.89904
busunit_3	facility_407	2013	March	3	24078	0.89958	0.89925
busunit_3	facility_407	2013	April	4	24353	0.89910	0.89808
busunit_3	facility_407	2013	May	5	23802	0.89937	0.89950
busunit_3	facility_407	2013	June	6	21920	0.89950	0.89904
busunit_3	facility_407	2013	July	7	23041	0.89965	0.89901
busunit_3	facility_407	2013	August	8	24459	0.89963	0.89861
busunit_3	facility_407	2013	September	9	21830	0.89940	0.89913
busunit_3	facility_407	2013	October	10	25389	0.89945	0.89867
busunit_3	facility_407	2013	November	11	21536	0.89958	0.89926
busunit_3	facility_407	2013	December	12	21697	0.89963	0.89904
busunit_3	facility_407	2014	January	1	24811	0.89939	0.89899
busunit_3	facility_407	2014	February	2	21889	0.89972	0.89904
busunit_3	facility_407	2014	March	3	22332	0.89964	0.89910
busunit_3	facility_407	2014	April	4	24122	0.89938	0.89851
busunit_3	facility_407	2014	May	5	21952	0.89964	0.89859
busunit_3	facility_407	2014	June	6	21718	0.89968	0.89858
busunit_3	facility_407	2014	July	7	21436	0.89972	0.89902
busunit_3	facility_407	2014	August	8	23433	0.89979	0.89949
busunit_3	facility_407	2014	September	9	22604	0.89969	0.89934
busunit_3	facility_407	2014	October	10	26166	0.89973	0.89962
busunit_3	facility_408	2012	January	1	15243	0.89987	0.89895
busunit_3	facility_408	2012	February	2	14911	0.89993	0.89840
busunit_3	facility_408	2012	March	3	15699	0.89981	0.89879
busunit_3	facility_408	2012	April	4	14486	0.89972	0.89751
busunit_3	facility_408	2012	May	5	16433	0.89963	0.89872
busunit_3	facility_408	2012	June	6	14888	0.89980	0.89906
busunit_3	facility_408	2012	July	7	14563	0.89993	0.89801
busunit_3	facility_408	2012	August	8	15492	0.89942	0.89883
busunit_3	facility_408	2012	September	9	14279	0.89908	0.89873
busunit_3	facility_408	2012	October	10	16034	0.89932	0.89913
busunit_3	facility_408	2012	November	11	13301	0.89924	0.89766
busunit_3	facility_408	2012	December	12	12301	0.89935	0.89853
busunit_3	facility_408	2013	January	1	14960	0.89973	0.89920
busunit_3	facility_408	2013	February	2	15202	0.89960	0.89855
busunit_3	facility_408	2013	March	3	14729	0.89973	0.89884
busunit_3	facility_408	2013	April	4	16050	0.89975	0.89913
busunit_3	facility_408	2013	May	5	16496	0.89957	0.89817
busunit_3	facility_408	2013	June	6	14952	0.89973	0.89880
busunit_3	facility_408	2013	July	7	16943	0.89900	0.89842
busunit_3	facility_408	2013	August	8	17645	0.89886	0.89835
busunit_3	facility_408	2013	September	9	16797	0.89964	0.89773
busunit_3	facility_408	2013	October	10	18091	0.89917	0.89856
busunit_3	facility_408	2013	November	11	14269	0.89908	0.89781
busunit_3	facility_408	2013	December	12	13329	0.89917	0.89842
busunit_3	facility_408	2014	January	1	14903	0.89812	0.89771
busunit_3	facility_408	2014	February	2	14601	0.89918	0.89918
busunit_3	facility_408	2014	March	3	15259	0.89882	0.89908
busunit_3	facility_408	2014	April	4	17500	0.89909	0.89824
busunit_3	facility_408	2014	May	5	15636	0.89923	0.89865
busunit_3	facility_408	2014	June	6	15490	0.89948	0.89838
busunit_3	facility_408	2014	July	7	17195	0.89942	0.89866
busunit_3	facility_408	2014	August	8	15772	0.89949	0.89867
busunit_3	facility_408	2014	September	9	15981	0.89932	0.89807
busunit_3	facility_408	2014	October	10	16855	0.89911	0.89841
busunit_3	facility_414	2012	January	1	18210	0.89961	0.89906
busunit_3	facility_414	2012	February	2	19912	0.89965	0.89940
busunit_3	facility_414	2012	March	3	20004	0.89975	0.89925
busunit_3	facility_414	2012	April	4	18028	0.89978	0.89905
busunit_3	facility_414	2012	May	5	20541	0.89942	0.89898
busunit_3	facility_414	2012	June	6	19144	0.89963	0.89906
busunit_3	facility_414	2012	July	7	17550	0.89994	0.89891
busunit_3	facility_414	2012	August	8	21193	0.89981	0.89906
busunit_3	facility_414	2012	September	9	18478	0.89978	0.89957
busunit_3	facility_414	2012	October	10	21187	0.89943	0.89962
busunit_3	facility_414	2012	November	11	18668	0.89979	0.89930
busunit_3	facility_414	2012	December	12	15920	0.89962	0.89950
busunit_3	facility_414	2013	January	1	21792	0.89936	0.89931
busunit_3	facility_414	2013	February	2	18549	0.89941	0.89941
busunit_3	facility_414	2013	March	3	19109	0.89953	0.89901
busunit_3	facility_414	2013	April	4	20392	0.89990	0.89956
busunit_3	facility_414	2013	May	5	22541	0.89969	0.89938
busunit_3	facility_414	2013	June	6	20547	0.89961	0.89951
busunit_3	facility_414	2013	July	7	20897	0.89971	0.89938
busunit_3	facility_414	2013	August	8	21798	0.89963	0.89950
busunit_3	facility_414	2013	September	9	18727	0.89941	0.89936
busunit_3	facility_414	2013	October	10	20905	0.89967	0.89947
busunit_3	facility_414	2013	November	11	17982	0.89955	0.89944
busunit_3	facility_414	2013	December	12	16898	0.89965	0.89876
busunit_3	facility_414	2014	January	1	20330	0.89965	0.89936
busunit_3	facility_414	2014	February	2	18510	0.89957	0.89919
busunit_3	facility_414	2014	March	3	21219	0.89962	0.89944
busunit_3	facility_414	2014	April	4	23057	0.89931	0.89918
busunit_3	facility_414	2014	May	5	20860	0.89971	0.89862
busunit_3	facility_414	2014	June	6	20440	0.89966	0.89902
busunit_3	facility_414	2014	July	7	21470	0.89958	0.89944
busunit_3	facility_414	2014	August	8	20850	0.89976	0.89899
busunit_3	facility_414	2014	September	9	20594	0.89985	0.89903
busunit_3	facility_414	2014	October	10	20953	0.89966	0.89904
busunit_3	facility_415	2012	January	1	25505	0.89941	0.89725
busunit_3	facility_415	2012	February	2	24395	0.89959	0.89836
busunit_3	facility_415	2012	March	3	26490	0.89985	0.89765
busunit_3	facility_415	2012	April	4	24319	0.89984	0.89802
busunit_3	facility_415	2012	May	5	28327	0.89989	0.89784
busunit_3	facility_415	2012	June	6	28320	0.89986	0.89735
busunit_3	facility_415	2012	July	7	27721	0.89942	0.89794
busunit_3	facility_415	2012	August	8	30273	0.89974	0.89801
busunit_3	facility_415	2012	September	9	26013	0.89958	0.89713
busunit_3	facility_415	2012	October	10	26623	0.89955	0.89723
busunit_3	facility_415	2012	November	11	25690	0.89871	0.89809
busunit_3	facility_415	2012	December	12	23732	0.89970	0.89730
busunit_3	facility_415	2013	January	1	30557	0.89980	0.89790
busunit_3	facility_415	2013	February	2	26002	0.89946	0.89757
busunit_3	facility_415	2013	March	3	27772	0.89989	0.89783
busunit_3	facility_415	2013	April	4	29726	0.89963	0.89788
busunit_3	facility_415	2013	May	5	30106	0.89970	0.89818
busunit_3	facility_415	2013	June	6	27977	0.89982	0.89758
busunit_3	facility_415	2013	July	7	31484	0.89990	0.89771
busunit_3	facility_415	2013	August	8	30999	0.89990	0.89680
busunit_3	facility_415	2013	September	9	28714	0.89979	0.89728
busunit_3	facility_415	2013	October	10	34108	0.89979	0.89794
busunit_3	facility_415	2013	November	11	26883	0.89981	0.89821
busunit_3	facility_415	2013	December	12	27231	0.89963	0.89805
busunit_3	facility_415	2014	January	1	30212	0.89987	0.89817
busunit_3	facility_415	2014	February	2	26019	0.89969	0.89908
busunit_3	facility_415	2014	March	3	30763	0.89964	0.89831
busunit_3	facility_415	2014	April	4	31484	0.89990	0.89860
busunit_3	facility_415	2014	May	5	32039	0.89984	0.89856
busunit_3	facility_415	2014	June	6	32991	0.89988	0.89824
busunit_3	facility_415	2014	July	7	29200	0.89969	0.89774
busunit_3	facility_415	2014	August	8	26647	0.89989	0.89801
busunit_3	facility_415	2014	September	9	26974	0.89981	0.89774
busunit_3	facility_415	2014	October	10	28626	0.89996	0.89814
busunit_3	facility_416	2012	January	1	17629	0.89915	0.89818
busunit_3	facility_416	2012	February	2	19118	0.89948	0.89781
busunit_3	facility_416	2012	March	3	19214	0.89938	0.89824
busunit_3	facility_416	2012	April	4	17806	0.89905	0.89838
busunit_3	facility_416	2012	May	5	18905	0.89974	0.89831
busunit_3	facility_416	2012	June	6	17575	0.89943	0.89800
busunit_3	facility_416	2012	July	7	17445	0.89931	0.89811
busunit_3	facility_416	2012	August	8	20265	0.89911	0.89817
busunit_3	facility_416	2012	September	9	16610	0.89928	0.89856
busunit_3	facility_416	2012	October	10	18086	0.89923	0.89835
busunit_3	facility_416	2012	November	11	17396	0.89925	0.89833
busunit_3	facility_416	2012	December	12	15048	0.89927	0.89742
busunit_3	facility_416	2013	January	1	19953	0.89985	0.89845
busunit_3	facility_416	2013	February	2	17643	0.89966	0.89847
busunit_3	facility_416	2013	March	3	18515	0.89995	0.89805
busunit_3	facility_416	2013	April	4	19281	0.89964	0.89792
busunit_3	facility_416	2013	May	5	21063	0.89971	0.89772
busunit_3	facility_416	2013	June	6	20005	0.89975	0.89775
busunit_3	facility_416	2013	July	7	21041	0.89957	0.89819
busunit_3	facility_416	2013	August	8	22943	0.89987	0.89826
busunit_3	facility_416	2013	September	9	20194	0.89956	0.89813
busunit_3	facility_416	2013	October	10	21378	0.89958	0.89837
busunit_3	facility_416	2013	November	11	17596	0.89938	0.89887
busunit_3	facility_416	2013	December	12	17609	0.90000	0.89757
busunit_3	facility_416	2014	January	1	18532	0.89892	0.89769
busunit_3	facility_416	2014	February	2	17182	0.89954	0.89837
busunit_3	facility_416	2014	March	3	19521	0.89980	0.89852
busunit_3	facility_416	2014	April	4	21357	0.89963	0.89761
busunit_3	facility_416	2014	May	5	20382	0.89971	0.89917
busunit_3	facility_416	2014	June	6	19954	0.89975	0.89854
busunit_3	facility_416	2014	July	7	20781	0.89947	0.89784
busunit_3	facility_416	2014	August	8	21315	0.89986	0.89762
busunit_3	facility_416	2014	September	9	22353	0.89969	0.89746
busunit_3	facility_416	2014	October	10	23077	0.89974	0.89797
busunit_3	facility_417	2012	January	1	31422	0.89959	0.89809
busunit_3	facility_417	2012	February	2	30245	0.89964	0.89831
busunit_3	facility_417	2012	March	3	31330	0.89975	0.89815
busunit_3	facility_417	2012	April	4	30492	0.89971	0.89771
busunit_3	facility_417	2012	May	5	35129	0.89955	0.89821
busunit_3	facility_417	2012	June	6	34456	0.89965	0.89811
busunit_3	facility_417	2012	July	7	32086	0.89956	0.89810
busunit_3	facility_417	2012	August	8	37467	0.89984	0.89837
busunit_3	facility_417	2012	September	9	32062	0.89772	0.89869
busunit_3	facility_417	2012	October	10	37495	0.89960	0.89875
busunit_3	facility_417	2012	November	11	35062	0.89963	0.89892
busunit_3	facility_417	2012	December	12	30041	0.89960	0.89854
busunit_3	facility_417	2013	January	1	38020	0.89955	0.89895
busunit_3	facility_417	2013	February	2	30369	0.89954	0.89875
busunit_3	facility_417	2013	March	3	35130	0.89954	0.89906
busunit_3	facility_417	2013	April	4	38069	0.89992	0.89903
busunit_3	facility_417	2013	May	5	36134	0.89981	0.89901
busunit_3	facility_417	2013	June	6	35825	0.89975	0.89858
busunit_3	facility_417	2013	July	7	41308	0.89973	0.89884
busunit_3	facility_417	2013	August	8	43025	0.89942	0.89865
busunit_3	facility_417	2013	September	9	39374	0.89954	0.89929
busunit_3	facility_417	2013	October	10	41497	0.89947	0.89921
busunit_3	facility_417	2013	November	11	34459	0.89962	0.89936
busunit_3	facility_417	2013	December	12	34562	0.89957	0.89890
busunit_3	facility_417	2014	January	1	38087	0.89955	0.89898
busunit_3	facility_417	2014	February	2	33618	0.89958	0.89899
busunit_3	facility_417	2014	March	3	38730	0.89969	0.89907
busunit_3	facility_417	2014	April	4	40968	0.89966	0.89907
busunit_3	facility_417	2014	May	5	40109	0.89980	0.89903
busunit_3	facility_417	2014	June	6	40773	0.89985	0.89931
busunit_3	facility_417	2014	July	7	34827	0.89954	0.89891
busunit_3	facility_417	2014	August	8	33000	0.89973	0.89885
busunit_3	facility_417	2014	September	9	33739	0.89958	0.89890
busunit_3	facility_417	2014	October	10	32237	0.89969	0.89872
busunit_3	facility_423	2012	January	1	16450	0.89946	0.89897
busunit_3	facility_423	2012	February	2	17040	0.89947	0.89906
busunit_3	facility_423	2012	March	3	18566	0.89973	0.89871
busunit_3	facility_423	2012	April	4	17204	0.89971	0.89896
busunit_3	facility_423	2012	May	5	18457	0.89973	0.89908
busunit_3	facility_423	2012	June	6	17463	0.89988	0.89856
busunit_3	facility_423	2012	July	7	17185	0.89988	0.89896
busunit_3	facility_423	2012	August	8	20871	0.89976	0.89808
busunit_3	facility_423	2012	September	9	17066	0.89924	0.89848
busunit_3	facility_423	2012	October	10	19521	0.89969	0.89666
busunit_3	facility_423	2012	November	11	16631	0.89850	0.89700
busunit_3	facility_423	2012	December	12	14564	0.89890	0.89821
busunit_3	facility_423	2013	January	1	18701	0.89941	0.89914
busunit_3	facility_423	2013	February	2	18069	0.89900	0.89906
busunit_3	facility_423	2013	March	3	17526	0.89908	0.89846
busunit_3	facility_423	2013	April	4	18324	0.89962	0.89858
busunit_3	facility_423	2013	May	5	19738	0.89889	0.89859
busunit_3	facility_423	2013	June	6	17625	0.89949	0.89836
busunit_3	facility_423	2013	July	7	18701	0.89903	0.89871
busunit_3	facility_423	2013	August	8	20416	0.89907	0.89809
busunit_3	facility_423	2013	September	9	18603	0.89800	0.89881
busunit_3	facility_423	2013	October	10	20363	0.89858	0.89823
busunit_3	facility_423	2013	November	11	16377	0.89945	0.89847
busunit_3	facility_423	2013	December	12	15955	0.89969	0.89906
busunit_3	facility_423	2014	January	1	18888	0.89931	0.89957
busunit_3	facility_423	2014	February	2	17295	0.89948	0.89925
busunit_3	facility_423	2014	March	3	18696	0.89989	0.89957
busunit_3	facility_423	2014	April	4	21880	0.89986	0.89922
busunit_3	facility_423	2014	May	5	19946	0.89955	0.89930
busunit_3	facility_423	2014	June	6	20087	0.89985	0.89860
busunit_3	facility_423	2014	July	7	21040	0.89981	0.89891
busunit_3	facility_423	2014	August	8	21085	0.89995	0.89934
busunit_3	facility_423	2014	September	9	20679	0.89966	0.89932
busunit_3	facility_423	2014	October	10	21678	0.89958	0.89880
busunit_3	facility_424	2012	January	1	34449	0.89898	0.89829
busunit_3	facility_424	2012	February	2	35165	0.89861	0.89892
busunit_3	facility_424	2012	March	3	37472	0.89883	0.89891
busunit_3	facility_424	2012	April	4	33761	0.89947	0.89775
busunit_3	facility_424	2012	May	5	36279	0.89923	0.89884
busunit_3	facility_424	2012	June	6	34233	0.89924	0.89837
busunit_3	facility_424	2012	July	7	34401	0.89892	0.89837
busunit_3	facility_424	2012	August	8	39130	0.89890	0.89793
busunit_3	facility_424	2012	September	9	33800	0.89855	0.89793
busunit_3	facility_424	2012	October	10	36030	0.89867	0.89809
busunit_3	facility_424	2012	November	11	34742	0.89882	0.89784
busunit_3	facility_424	2012	December	12	29886	0.89886	0.89795
busunit_3	facility_424	2013	January	1	37658	0.89888	0.89819
busunit_3	facility_424	2013	February	2	33992	0.89906	0.89827
busunit_3	facility_424	2013	March	3	35208	0.89906	0.89835
busunit_3	facility_424	2013	April	4	37339	0.89920	0.89815
busunit_3	facility_424	2013	May	5	39256	0.89936	0.89853
busunit_3	facility_424	2013	June	6	36207	0.89934	0.89851
busunit_3	facility_424	2013	July	7	39940	0.89940	0.89860
busunit_3	facility_424	2013	August	8	41883	0.89917	0.89814
busunit_3	facility_424	2013	September	9	38448	0.89919	0.89808
busunit_3	facility_424	2013	October	10	43231	0.89907	0.89870
busunit_3	facility_424	2013	November	11	35411	0.89904	0.89873
busunit_3	facility_424	2013	December	12	34771	0.89917	0.89874
busunit_3	facility_424	2014	January	1	40228	0.89920	0.89838
busunit_3	facility_424	2014	February	2	34159	0.89933	0.89866
busunit_3	facility_424	2014	March	3	38689	0.89923	0.89863
busunit_3	facility_424	2014	April	4	40910	0.89819	0.89829
busunit_3	facility_424	2014	May	5	39993	0.89972	0.89857
busunit_3	facility_424	2014	June	6	39527	0.89947	0.89775
busunit_3	facility_424	2014	July	7	38894	0.89979	0.89722
busunit_3	facility_424	2014	August	8	36959	0.89995	0.89765
busunit_3	facility_424	2014	September	9	37310	0.89976	0.89748
busunit_3	facility_424	2014	October	10	38071	0.89955	0.89824
busunit_3	facility_425	2012	January	1	15502	0.89987	0.89884
busunit_3	facility_425	2012	February	2	15443	0.89961	0.89903
busunit_3	facility_425	2012	March	3	15405	0.89961	0.89877
busunit_3	facility_425	2012	April	4	14994	0.89993	0.89913
busunit_3	facility_425	2012	May	5	16198	0.89981	0.89889
busunit_3	facility_425	2012	June	6	15504	0.89981	0.89891
busunit_3	facility_425	2012	July	7	15354	0.90000	0.89869
busunit_3	facility_425	2012	August	8	17309	0.89960	0.89850
busunit_3	facility_425	2012	September	9	14227	0.89993	0.89895
busunit_3	facility_425	2012	October	10	16453	0.89976	0.89890
busunit_3	facility_425	2012	November	11	14802	0.89953	0.89892
busunit_3	facility_425	2012	December	12	13468	0.89963	0.89903
busunit_3	facility_425	2013	January	1	17653	0.89955	0.89927
busunit_3	facility_425	2013	February	2	15437	0.89961	0.89923
busunit_3	facility_425	2013	March	3	15727	0.89962	0.89860
busunit_3	facility_425	2013	April	4	15580	0.89974	0.89847
busunit_3	facility_425	2013	May	5	16025	0.89975	0.89826
busunit_3	facility_425	2013	June	6	14482	0.89979	0.89841
busunit_3	facility_425	2013	July	7	16208	0.89969	0.89845
busunit_3	facility_425	2013	August	8	16639	0.89964	0.89850
busunit_3	facility_425	2013	September	9	15182	0.89993	0.89888
busunit_3	facility_425	2013	October	10	17073	0.89959	0.89883
busunit_3	facility_425	2013	November	11	14293	0.89944	0.89895
busunit_3	facility_425	2013	December	12	13844	0.89971	0.89906
busunit_3	facility_425	2014	January	1	15145	0.89947	0.89974
busunit_3	facility_425	2014	February	2	14164	0.89986	0.89986
busunit_3	facility_425	2014	March	3	14934	0.89953	0.89906
busunit_3	facility_425	2014	April	4	16115	0.89963	0.89919
busunit_3	facility_425	2014	May	5	14889	0.89973	0.89859
busunit_3	facility_425	2014	June	6	14964	0.89953	0.89900
busunit_3	facility_425	2014	July	7	16005	0.89975	0.89907
busunit_3	facility_425	2014	August	8	15635	0.89968	0.89923
busunit_3	facility_425	2014	September	9	15128	0.89974	0.89908
busunit_3	facility_425	2014	October	10	16651	0.89982	0.89934
busunit_3	facility_451	2012	January	1	17959	0.89905	0.89866
busunit_3	facility_451	2012	February	2	19133	0.89984	0.89885
busunit_3	facility_451	2012	March	3	19934	0.89995	0.89849
busunit_3	facility_451	2012	April	4	19141	0.89963	0.89890
busunit_3	facility_451	2012	May	5	19218	0.89969	0.89792
busunit_3	facility_451	2012	June	6	17623	0.89960	0.89904
busunit_3	facility_451	2012	July	7	18053	0.89983	0.89911
busunit_3	facility_451	2012	August	8	20077	0.89985	0.89940
busunit_3	facility_451	2012	September	9	16432	0.90000	0.89933
busunit_3	facility_451	2012	October	10	19751	0.89990	0.89899
busunit_3	facility_451	2012	November	11	17764	0.89983	0.89865
busunit_3	facility_451	2012	December	12	16268	0.90000	0.89969
busunit_3	facility_451	2013	January	1	20478	0.89966	0.89932
busunit_3	facility_451	2013	February	2	18208	0.89995	0.89951
busunit_3	facility_451	2013	March	3	19451	0.89964	0.89913
busunit_3	facility_451	2013	April	4	19897	0.89975	0.89915
busunit_3	facility_451	2013	May	5	20941	0.89986	0.89871
busunit_3	facility_451	2013	June	6	18972	0.89979	0.89879
busunit_3	facility_451	2013	July	7	20438	0.89990	0.89912
busunit_3	facility_451	2013	August	8	21468	0.89991	0.89874
busunit_3	facility_451	2013	September	9	18118	0.90000	0.89895
busunit_3	facility_451	2013	October	10	21159	0.89991	0.89925
busunit_3	facility_451	2013	November	11	17315	0.89988	0.89937
busunit_3	facility_451	2013	December	12	17735	0.89989	0.89949
busunit_3	facility_451	2014	January	1	20743	0.89947	0.89884
busunit_3	facility_451	2014	February	2	18981	0.89989	0.89905
busunit_3	facility_451	2014	March	3	20458	0.89995	0.89956
busunit_3	facility_451	2014	April	4	21949	0.89986	0.89891
busunit_3	facility_451	2014	May	5	20130	0.89995	0.89910
busunit_3	facility_451	2014	June	6	19052	0.89995	0.89885
busunit_3	facility_451	2014	July	7	20303	0.89990	0.89907
busunit_3	facility_451	2014	August	8	19371	0.89995	0.89860
busunit_3	facility_451	2014	September	9	18371	0.89973	0.89935
busunit_3	facility_451	2014	October	10	21174	0.89981	0.89934
busunit_3	facility_454	2012	January	1	11062	0.89991	0.89830
busunit_3	facility_454	2012	February	2	11360	0.89991	0.89860
busunit_3	facility_454	2012	March	3	12235	0.89984	0.89878
busunit_3	facility_454	2012	April	4	11191	0.89991	0.89901
busunit_3	facility_454	2012	May	5	12910	0.89977	0.89946
busunit_3	facility_454	2012	June	6	11674	0.89966	0.89847
busunit_3	facility_454	2012	July	7	12079	0.89992	0.89934
busunit_3	facility_454	2012	August	8	13892	0.89978	0.89878
busunit_3	facility_454	2012	September	9	11420	0.89956	0.89912
busunit_3	facility_454	2012	October	10	13403	0.89978	0.89874
busunit_3	facility_454	2012	November	11	11539	0.90000	0.89826
busunit_3	facility_454	2012	December	12	10595	0.89981	0.89934
busunit_3	facility_454	2013	January	1	12644	0.89984	0.89835
busunit_3	facility_454	2013	February	2	11621	0.89983	0.89932
busunit_3	facility_454	2013	March	3	12174	0.89934	0.89917
busunit_3	facility_454	2013	April	4	12716	0.89984	0.89875
busunit_3	facility_454	2013	May	5	13446	0.89978	0.89925
busunit_3	facility_454	2013	June	6	12405	0.89984	0.89935
busunit_3	facility_454	2013	July	7	13813	0.89993	0.89913
busunit_3	facility_454	2013	August	8	14449	0.89958	0.89834
busunit_3	facility_454	2013	September	9	12596	0.89984	0.89928
busunit_3	facility_454	2013	October	10	14278	0.89986	0.89916
busunit_3	facility_454	2013	November	11	11497	0.90000	0.89905
busunit_3	facility_454	2013	December	12	10713	0.89991	0.89963
busunit_3	facility_454	2014	January	1	13108	0.89947	0.89939
busunit_3	facility_454	2014	February	2	11811	0.89932	0.89932
busunit_3	facility_454	2014	March	3	12578	0.89968	0.89913
busunit_3	facility_454	2014	April	4	13814	0.89978	0.89920
busunit_3	facility_454	2014	May	5	13256	0.89970	0.89917
busunit_3	facility_454	2014	June	6	13192	0.89977	0.89872
busunit_3	facility_454	2014	July	7	14000	0.89979	0.89879
busunit_3	facility_454	2014	August	8	13442	0.89970	0.89889
busunit_3	facility_454	2014	September	9	13353	0.89948	0.89753
busunit_3	facility_454	2014	October	10	14078	0.89957	0.89843
busunit_3	facility_455	2012	January	1	13548	0.89927	0.89751
busunit_3	facility_455	2012	February	2	13765	0.89964	0.89877
busunit_3	facility_455	2012	March	3	15401	0.89987	0.89799
busunit_3	facility_455	2012	April	4	14235	0.89993	0.89734
busunit_3	facility_455	2012	May	5	15901	0.89994	0.89843
busunit_3	facility_455	2012	June	6	14545	0.89959	0.89801
busunit_3	facility_455	2012	July	7	15080	0.89953	0.89854
busunit_3	facility_455	2012	August	8	17426	0.89977	0.89868
